書名,曲名,演唱歌手,冊別,頁別,備註
最新排行(簡譜)：最新單曲,挽回時間,永邦,52,57,
最新排行(簡譜)：最新單曲,夠了沒有,謝霆鋒,52,59,
最新排行(簡譜)：最新單曲,悲傷止步,蘇永康,52,61,
最新排行(簡譜)：最新單曲,愛情餘味,張信哲,52,63,
最新排行(簡譜)：最新單曲,聽不到你,李威/林佑威,52,65,
最新排行(簡譜)：最新單曲,戀戀不捨,易齊,52,67,
最新排行(簡譜)：最新單曲,天天說愛我,川島茉樹代,52,69,
最新排行(簡譜)：最新單曲,因為你沒說,張惠妹,52,71,
最新排行(簡譜)：最新單曲,別問我愛誰,彭佳慧,52,73,
最新排行(簡譜)：最新單曲,我也和你一樣,張學友,52,75,
最新排行(簡譜)：最新單曲,我們都是貪愛的人,蘇永康,52,77,
最新排行(簡譜)：最新單曲,妳是我最深愛的人,永邦,52,79,
最新排行(簡譜)：最新單曲,人,江蕙,51,1,
最新排行(簡譜)：最新單曲,靠岸,江蕙,51,3,
最新排行(簡譜)：最新單曲,再出發,任賢齊,51,5,
最新排行(簡譜)：最新單曲,舊情人,王瑞霞,51,7,
最新排行(簡譜)：最新單曲,永遠愛你,謝金燕,51,9,
最新排行(簡譜)：最新單曲,等你靠岸,謝金燕,51,11,
最新排行(簡譜)：最新單曲,只愛你一個,謝金燕,51,13,
最新排行(簡譜)：最新單曲,愛情三溫暖,謝金燕,51,15,
最新排行(簡譜)：最新單曲,想到你就心酸酸,黃舒駿,51,17,
最新排行(簡譜)：最新單曲,Baby 對不起,李玟,51,19,
最新排行(簡譜)：最新單曲,So Crazy,李玟,51,21,
最新排行(簡譜)：最新單曲,匆匆,任賢齊,51,23,
最新排行(簡譜)：最新單曲,安靜,周杰倫,51,25,
最新排行(簡譜)：最新單曲,刺蝟,鍾汶,51,27,
最新排行(簡譜)：最新單曲,流年,王菲,51,29,
最新排行(簡譜)：最新單曲,香水,謝霆鋒,51,31,
最新排行(簡譜)：最新單曲,真實,張惠妹,51,33,
最新排行(簡譜)：最新單曲,記得,張惠妹,51,35,
最新排行(簡譜)：最新單曲,彩虹,紀曉君,51,37,
最新排行(簡譜)：最新單曲,唯一,鍾汶,51,39,
最新排行(簡譜)：最新單曲,夢見,陶晶瑩,51,41,
最新排行(簡譜)：最新單曲,藍雨,張學友,51,43,
最新排行(簡譜)：最新單曲,一點紅,謝霆鋒,51,45,
最新排行(簡譜)：最新單曲,刀馬旦,李玟,51,47,
最新排行(簡譜)：最新單曲,忘憂草,周華健,51,49,
最新排行(簡譜)：最新單曲,花太香,任賢齊,51,51,
最新排行(簡譜)：最新單曲,喜歡你,Sundy Girl,51,53,
最新排行(簡譜)：最新單曲,愛依然,那英,51,55,
最新排行(簡譜)：最新單曲,簡單愛,周杰倫,51,57,
最新排行(簡譜)：最新單曲,雨和眼淚,四分衛,51,59,
最新排行(簡譜)：最新單曲,只想被你愛,徐懷鈺,51,61,
最新排行(簡譜)：最新單曲,永遠的畫面,張惠妹,51,63,
最新排行(簡譜)：最新單曲,爸我回來了,周杰倫,51,65,
最新排行(簡譜)：最新單曲,愛在西元前,周杰倫,51,67,
最新排行(簡譜)：最新單曲,愛的就是你,王力宏,51,69,
最新排行(簡譜)：最新單曲,自然和你有關,陳予新,51,71,
最新排行(簡譜)：最新單曲,愛你會更快樂,陳予新,51,73,
最新排行(簡譜)：最新單曲,現在才說我愛你,周華健,51,75,
最新排行(簡譜)：最新單曲,結束不是我要的結果,張學友,51,77,
最新排行(簡譜)：最新單曲,有沒有一首歌會讓你想起我,周華健,51,79,
最新排行(簡譜)：最新單曲,舊路,王識賢,50,1,
最新排行(簡譜)：最新單曲,情未了,秀蘭瑪雅,50,3,
最新排行(簡譜)：最新單曲,腳踏車,王識賢,50,5,
最新排行(簡譜)：最新單曲,你無替阮想,秀蘭瑪雅,50,7,
最新排行(簡譜)：最新單曲,愛你愛到老,王識賢,50,9,
最新排行(簡譜)：最新單曲,歡喜跳恰恰,王瑞霞,50,11,
最新排行(簡譜)：最新單曲,Let Me Go,張學友,50,13,
最新排行(簡譜)：最新單曲,Music All Night,林曉培,50,15,
最新排行(簡譜)：最新單曲,邂逅的那天,姜吉吉,50,17,(韓劇「情定大飯店」主題曲)
最新排行(簡譜)：最新單曲,不哭,林曉培,50,19,
最新排行(簡譜)：最新單曲,幸福,蔡琴,50,21,
最新排行(簡譜)：最新單曲,客套,宋新妮,50,23,
最新排行(簡譜)：最新單曲,飛吧,陳慧琳,50,25,
最新排行(簡譜)：最新單曲,旅程,張惠妹,50,27,
最新排行(簡譜)：最新單曲,唯一,王力宏,50,29,
最新排行(簡譜)：最新單曲,練習,孫燕姿,50,31,
最新排行(簡譜)：最新單曲,再聯絡,范瑋琪,50,33,
最新排行(簡譜)：最新單曲,我挺你,徐懷鈺,50,35,
最新排行(簡譜)：最新單曲,傷感情,曾寶儀,50,37,
最新排行(簡譜)：最新單曲,一笑而過,那英,50,39,
最新排行(簡譜)：最新單曲,K歌之王,陳奕迅,50,41,
最新排行(簡譜)：最新單曲,不如跳舞,陳慧琳,50,43,
最新排行(簡譜)：最新單曲,心誠則靈,張惠妹,50,45,
最新排行(簡譜)：最新單曲,低等動物,陳奕迅,50,47,
最新排行(簡譜)：最新單曲,花房姑娘,林志炫,50,49,
最新排行(簡譜)：最新單曲,為你執著,周渝民,50,51,
最新排行(簡譜)：最新單曲,開不了口,周杰倫,50,53,
最新排行(簡譜)：最新單曲,戀人未滿,S.H.E,50,55,
最新排行(簡譜)：最新單曲,1+1=0,溫嵐,50,57,
最新排行(簡譜)：最新單曲,欠你的溫柔,吳宗憲,50,59,
最新排行(簡譜)：最新單曲,只說給你聽,許茹芸,50,61,
最新排行(簡譜)：最新單曲,我不是天使,那英,50,63,
最新排行(簡譜)：最新單曲,離別的車站,趙薇,50,65,
最新排行(簡譜)：最新單曲,上海一九四三,周杰倫,50,67,
最新排行(簡譜)：最新單曲,不是真的愛我,孫燕姿,50,69,
最新排行(簡譜)：最新單曲,數到三就不哭,陳慧琳,50,71,
最新排行(簡譜)：最新單曲,如果這都不算愛,張學友,50,73,
最新排行(簡譜)：最新單曲,我又不是沒愛過,徐懷鈺,50,75,
最新排行(簡譜)：最新單曲,遇見另外一個人,許茹芸,50,77,
最新排行(簡譜)：最新單曲,你怎麼連話都說不清楚,蔡依林,50,79,
最新排行(簡譜)：最新單曲,家後,江蕙,49,1,
最新排行(簡譜)：最新單曲,放袂開,江蕙,49,3,
最新排行(簡譜)：最新單曲,醉情人,王識賢/謝金燕,49,5,
最新排行(簡譜)：最新單曲,金枝玉葉,葉歡/林煒/王美雪/張晨光,49,7,
最新排行(簡譜)：最新單曲,悔不當初,王識賢,49,9,
最新排行(簡譜)：最新單曲,Ok啦 Ok La,五月天,49,11,
最新排行(簡譜)：最新單曲,有心無心,郭婷筠,147,95,
最新排行(簡譜)：最新單曲,查某囡仔,李千娜,147,97,
最新排行(簡譜)：最新單曲,心內一句話,張星唯/蔡義德,147,100,電視劇《牽手》片尾曲
最新排行(簡譜)：最新單曲,好運一直來,明日之星,147,102,
最新排行(簡譜)：最新單曲,酒後的心聲,江蕙,147,104,
最新排行(簡譜)：最新單曲,至少我還記得,周興哲,147,106,
最新排行(簡譜)：最新單曲,忘了你忘了我,王傑,147,109,
最新排行(簡譜)：最新單曲,在青春迷失的咖啡館,王心凌,147,111,
最新排行(簡譜)：最新單曲,力量,邱賢桂,146,12,電視劇《金家好媳婦》片頭曲
最新排行(簡譜)：最新單曲,向望(映望),郭婷筠,146,14,電視劇《大時代》片頭曲
最新排行(簡譜)：最新單曲,不得已,李明洋,146,16,電視劇《金家好媳婦》片尾曲
最新排行(簡譜)：最新單曲,甘巴爹,張文綺,146,18,
最新排行(簡譜)：最新單曲,冷酸風,陳百潭/陳凱欣,146,20,電視劇《戲說台灣》片尾曲
最新排行(簡譜)：最新單曲,雲中花,洪榮宏/張靜云,146,22,
最新排行(簡譜)：最新單曲,過路情,陳百潭/陳有娜,146,24,
最新排行(簡譜)：最新單曲,醉萬年,陳百潭,146,26,
最新排行(簡譜)：最新單曲,聽雨聲,郭忠祐,146,28,電視劇《金家好媳婦》片尾曲
最新排行(簡譜)：最新單曲,人生車站,洪榮宏,146,32,電視劇《金家好媳婦》片頭曲
最新排行(簡譜)：最新單曲,青葉紅花,林俊吉/方千玉,146,34,電視劇《含笑食堂》片頭曲
最新排行(簡譜)：最新單曲,浪子回頭,茄子蛋,146,36,
最新排行(簡譜)：最新單曲,歹物仔緊閃,張文綺,146,38,電視劇《戲說台灣》片頭曲
最新排行(簡譜)：最新單曲,作陣彼一暝,阿吉仔,146,40,
最新排行(簡譜)：最新單曲,阿母的一生,李明洋,146,42,
最新排行(簡譜)：最新單曲,愛我你會死2018,草屯囝仔,146,44,
最新排行(簡譜)：最新單曲,十七,S.H.E,146,46,
最新排行(簡譜)：最新單曲,十七,王源,146,48,
最新排行(簡譜)：最新單曲,凡人,蕭秉治,146,50,
最新排行(簡譜)：最新單曲,忘課,楊丞琳,146,52,電視劇《前男友不是人》片尾曲
最新排行(簡譜)：最新單曲,星火,F.I.R.Lydia,146,54,電影《鬥魚》主題曲
最新排行(簡譜)：最新單曲,珍惜,孫露,146,56,
最新排行(簡譜)：最新單曲,倒數,鄧紫棋,146,58,
最新排行(簡譜)：最新單曲,夠愛,曾沛慈,146,60,電視劇《終極三國》片尾曲
最新排行(簡譜)：最新單曲,淚了,曾沛慈,146,62,電視劇《終極三國》片尾曲
最新排行(簡譜)：最新單曲,過客,阿涵,146,64,
最新排行(簡譜)：最新單曲,聽雪,張碧晨,146,66,電視劇《烈火如歌》插曲
最新排行(簡譜)：最新單曲,如歌,張杰,146,68,電視劇《烈火如歌》主題曲*
最新排行(簡譜)：最新單曲,致青春,八三夭樂團,146,71,手機遊戲《琅琊榜 3D》主題曲
最新排行(簡譜)：最新單曲,男人花,黃勇,146,74,
最新排行(簡譜)：最新單曲,紅牆嘆,胡夏,146,76,電視劇《延禧攻略》片尾曲
最新排行(簡譜)：最新單曲,搭錯車,丁噹,146,78,《搭錯車音樂劇》主題曲
最新排行(簡譜)：最新單曲,董小姐,宋冬野,146,80,
最新排行(簡譜)：最新單曲,學貓叫,小潘潘/小峰峰,146,82,
最新排行(簡譜)：最新單曲,一愛難求,徐佳瑩,146,84,電視劇《扶搖》片尾曲
最新排行(簡譜)：最新單曲,分身有術,李玖哲,146,86,電視劇《人際關係事務所》片尾曲
最新排行(簡譜)：最新單曲,王妃2.0,蕭敬騰,146,88,
最新排行(簡譜)：最新單曲,紙短情長,劉藝佳,146,91,
最新排行(簡譜)：最新單曲,年少有為,李榮浩,146,94,
最新排行(簡譜)：最新單曲,你的行李,謝震廷/徐靖玟,146,96,
最新排行(簡譜)：最新單曲,所謂的愛,小宇,146,98,
最新排行(簡譜)：最新單曲,空空如也,任然,146,100,
最新排行(簡譜)：最新單曲,永遠的永遠,五月天,49,13,
最新排行(簡譜)：最新單曲,借問眾神明,五月天,49,15,
最新排行(簡譜)：最新單曲,想你到天光,江蕙,49,17,
最新排行(簡譜)：最新單曲,感謝你無情,詹雅雯,49,19,
最新排行(簡譜)：最新單曲,愛到無命不知驚,王識賢,49,21,
最新排行(簡譜)：最新單曲,Goodbye My Love 先說再見,Tension,49,23,
最新排行(簡譜)：最新單曲,I Believe,陶吉吉,49,25,
最新排行(簡譜)：最新單曲,Lucky Number,蔡依林,49,27,
最新排行(簡譜)：最新單曲,我不,侯湘婷,49,29,
最新排行(簡譜)：最新單曲,相信,五月天,49,31,
最新排行(簡譜)：最新單曲,風箏,蔡琴,49,33,
最新排行(簡譜)：最新單曲,逃亡,孫燕姿,49,35,
最新排行(簡譜)：最新單曲,純真,五月天,49,37,
最新排行(簡譜)：最新單曲,想家,卓文萱,49,39,
最新排行(簡譜)：最新單曲,想起,江美琪,49,41,
最新排行(簡譜)：最新單曲,綠光,孫燕姿,49,43,
最新排行(簡譜)：最新單曲,膩了,劉德華,49,45,
最新排行(簡譜)：最新單曲,二楞子,陳小春,49,47,
最新排行(簡譜)：最新單曲,地下鐵,游鴻明,49,49,
最新排行(簡譜)：最新單曲,看上她,黎明,49,51,
最新排行(簡譜)：最新單曲,流星雨,F4,49,53,
最新排行(簡譜)：最新單曲,不如這樣,陳奕迅,49,55,
最新排行(簡譜)：最新單曲,永保安康,吳宗憲,49,57,
最新排行(簡譜)：最新單曲,他沒有錯,范瑋琪,49,59,
最新排行(簡譜)：最新單曲,情不自禁,蔡依林,49,61,
最新排行(簡譜)：最新單曲,眼淚知道,溫嵐,49,63,
最新排行(簡譜)：最新單曲,第一時間,F4,49,65,
最新排行(簡譜)：最新單曲,愛情字典,孫燕姿,49,67,
最新排行(簡譜)：最新單曲,隨堂測驗,孫燕姿,49,69,
最新排行(簡譜)：最新單曲,偷聽女孩心,劉德華,49,71,
最新排行(簡譜)：最新單曲,喜歡原諒別人,游鴻明,49,73,
最新排行(簡譜)：最新單曲,一千零一個願望,4 in Love,49,75,
最新排行(簡譜)：最新單曲,最想環遊的世界,梁靜茹,49,77,
最新排行(簡譜)：最新單曲,親愛的你怎麼不在身邊,江美琪,49,79,
最新排行(簡譜)：最新單曲,好不好,五月天,48,1,
最新排行(簡譜)：最新單曲,命運簿,詹雅雯,48,3,
最新排行(簡譜)：最新單曲,感情線,江蕙,48,5,
最新排行(簡譜)：最新單曲,把我忘掉,施文彬,48,7,
最新排行(簡譜)：最新單曲,多情傷心肝,林姍,48,9,
最新排行(簡譜)：最新單曲,歌聲滿天下,江蕙,48,11,
最新排行(簡譜)：最新單曲,路邊的小野花,洪榮宏,48,13,
最新排行(簡譜)：最新單曲,暝那會這呢長,江美麗,48,15,
最新排行(簡譜)：最新單曲,Can U Feel It,溫嵐,48,17,
最新排行(簡譜)：最新單曲,天亮,曾寶儀,48,19,
最新排行(簡譜)：最新單曲,任性,孫燕姿,48,21,
最新排行(簡譜)：最新單曲,存在,曾寶儀,48,23,
最新排行(簡譜)：最新單曲,收穫,劉若英,48,25,
最新排行(簡譜)：最新單曲,風箏,孫燕姿,48,27,
最新排行(簡譜)：最新單曲,荒唐,Landy,48,29,
最新排行(簡譜)：最新單曲,替身,張宇,48,31,
最新排行(簡譜)：最新單曲,割心,張宇,48,33,
最新排行(簡譜)：最新單曲,想說,許志安,48,35,
最新排行(簡譜)：最新單曲,醉後,Landy,48,37,
最新排行(簡譜)：最新單曲,證據,楊乃文,48,39,
最新排行(簡譜)：最新單曲,願意,劉德華,48,41,
最新排行(簡譜)：最新單曲,不像你,張宇,48,43,
最新排行(簡譜)：最新單曲,北斗星,溫嵐,48,45,
最新排行(簡譜)：最新單曲,都是他,林凡,48,47,
最新排行(簡譜)：最新單曲,人生海海,五月天,48,49,
最新排行(簡譜)：最新單曲,兩個冬天,侯湘婷,48,51,
最新排行(簡譜)：最新單曲,長長久久,張宇,48,53,
最新排行(簡譜)：最新單曲,相思河畔,曾寶儀,48,55,
最新排行(簡譜)：最新單曲,重愛輕友,黎明,48,57,
最新排行(簡譜)：最新單曲,閃亮的心,梁靜茹,48,59,
最新排行(簡譜)：最新單曲,舊愛新歡,李宗盛/潘越雲,48,61,
最新排行(簡譜)：最新單曲,如果不想要,蔡依林,48,63,
最新排行(簡譜)：最新單曲,別問舊傷口,辛曉琪,48,65,
最新排行(簡譜)：最新單曲,無條件為你,梁靜茹,48,67,
最新排行(簡譜)：最新單曲,踢出個未來,劉德華,48,69,
最新排行(簡譜)：最新單曲,如果你還愛我,光良,48,71,
最新排行(簡譜)：最新單曲,如果還有明天,薛岳,48,73,
最新排行(簡譜)：最新單曲,胡同裡有隻貓,Landy,48,75,
最新排行(簡譜)：最新單曲,能不能不要說,五月天,48,77,
最新排行(簡譜)：最新單曲,你依然在我心深處,胡瓜,48,79,
最新排行(簡譜)：最新單曲,照鏡,白冰冰,47,1,
最新排行(簡譜)：最新單曲,母親花,阿吉仔,47,3,
最新排行(簡譜)：最新單曲,再相會,江蕙,47,5,
最新排行(簡譜)：最新單曲,夢會醒,劉佳軒,47,7,
最新排行(簡譜)：最新單曲,註定孤單,楊宗憲,47,9,
最新排行(簡譜)：最新單曲,一嘴乾一杯,江蕙,47,11,(民視「金枝玉葉」片尾曲)
最新排行(簡譜)：最新單曲,有你的城市,李明洋,47,13,
最新排行(簡譜)：最新單曲,笑笑看前途,白冰冰,47,15,
最新排行(簡譜)：最新單曲,牽手鬥陣行,阿吉仔/吳映臻,47,17,
最新排行(簡譜)：最新單曲,痛苦女人心,葉啟田,47,19,
最新排行(簡譜)：最新單曲,我愛我的歌迷,陳盈潔,47,21,
最新排行(簡譜)：最新單曲,你都無情誰有義,陳盈潔,47,23,
最新排行(簡譜)：最新單曲,Everything,Misia,47,25,(日劇「大和拜金女」主題曲)
最新排行(簡譜)：最新單曲,Fall In Love,4InLove,47,27,
最新排行(簡譜)：最新單曲,I'm Sorry,順子,47,29,
最新排行(簡譜)：最新單曲,I'll Be With You,Tension,47,31,
最新排行(簡譜)：最新單曲,Moon Party,Beauty4,47,33,
最新排行(簡譜)：最新單曲,Our Story,Tension,47,35,
最新排行(簡譜)：最新單曲,Queen,楊乃文,47,37,
最新排行(簡譜)：最新單曲,There you'll be,Faith Hill,47,39,「珍珠港」主題曲
最新排行(簡譜)：最新單曲,You Can't Say,美娜,47,41,
最新排行(簡譜)：最新單曲,你說,宋新妮,47,43,
最新排行(簡譜)：最新單曲,刪除,黃國俊,47,45,
最新排行(簡譜)：最新單曲,曖昧,侯湘婷,47,47,
最新排行(簡譜)：最新單曲,太驕傲,楊乃文,47,49,
最新排行(簡譜)：最新單曲,忘不了,順子,47,51,
最新排行(簡譜)：最新單曲,沒感覺,鄭秀文,47,53,
最新排行(簡譜)：最新單曲,愛到底,庾澄慶,47,55,
最新排行(簡譜)：最新單曲,一遍一遍,宋新妮,47,57,
最新排行(簡譜)：最新單曲,我有想法,戴佩妮,47,59,
最新排行(簡譜)：最新單曲,你要的愛,戴佩妮,47,61,
最新排行(簡譜)：最新單曲,排山倒海,張惠妹,47,63,
最新排行(簡譜)：最新單曲,裝聾作啞,陳小春,47,65,
最新排行(簡譜)：最新單曲,天使與海豚,梁詠琪,47,67,
最新排行(簡譜)：最新單曲,中毒的愛情,黎明,47,69,
最新排行(簡譜)：最新單曲,再見中國海,4inlove,47,71,
最新排行(簡譜)：最新單曲,愛過不傷心,周蕙,47,73,
最新排行(簡譜)：最新單曲,多希望你在這裡,許志安,47,75,
最新排行(簡譜)：最新單曲,對面男生的房間,劉若英,47,77,
最新排行(簡譜)：最新單曲,我的心只可容納妳,劉德華,47,79,
最新排行(簡譜)：最新單曲,冬風,白冰冰,46,1,
最新排行(簡譜)：最新單曲,思念,楊宗憲,46,3,
最新排行(簡譜)：最新單曲,舞女,孫淑媚,46,5,
最新排行(簡譜)：最新單曲,寶貝,孫淑媚,46,7,
最新排行(簡譜)：最新單曲,愛袂到你,孫淑媚,46,9,
最新排行(簡譜)：最新單曲,別人的心肝,孫淑媚,46,11,
最新排行(簡譜)：最新單曲,我有一句話,楊宗憲,46,13,
最新排行(簡譜)：最新單曲,幸福的滋味,劉佳軒,46,15,
最新排行(簡譜)：最新單曲,布魯斯的暗暝,白冰冰,46,17,
最新排行(簡譜)：最新單曲,只要我心裡有妳,訐譙龍/卜學亮,46,19,
最新排行(簡譜)：最新單曲,Blue,陶晶瑩,46,21,
最新排行(簡譜)：最新單曲,Can't Fight The Moonlight,LeAnn Rimes,46,23,
最新排行(簡譜)：最新單曲,少來,劉虹嬅,46,25,
最新排行(簡譜)：最新單曲,何必,鄭秀文,46,27,
最新排行(簡譜)：最新單曲,完整,鄭秀文,46,29,
最新排行(簡譜)：最新單曲,明天,蕭亞軒,46,31,
最新排行(簡譜)：最新單曲,海嘯,庾澄慶,46,33,
最新排行(簡譜)：最新單曲,祕密,蕭亞軒,46,35,
最新排行(簡譜)：最新單曲,單戀,光良,46,37,
最新排行(簡譜)：最新單曲,應該,楊乃文,46,39,
最新排行(簡譜)：最新單曲,一開始,YuKi,46,41,
最新排行(簡譜)：最新單曲,第一次,光良,46,43,
最新排行(簡譜)：最新單曲,給Lisa,彭羚,46,45,
最新排行(簡譜)：最新單曲,一人跳舞,劉虹嬅,46,47,
最新排行(簡譜)：最新單曲,我管不到,劉虹嬅,46,49,
最新排行(簡譜)：最新單曲,祝我幸福,楊乃文,46,51,
最新排行(簡譜)：最新單曲,情非得已,庾澄慶,46,53,
最新排行(簡譜)：最新單曲,無聊一天,黃湘怡,46,55,
最新排行(簡譜)：最新單曲,愛情魔力,汪佩蓉,46,57,
最新排行(簡譜)：最新單曲,魅力燃燒,鄭秀文,46,59,
最新排行(簡譜)：最新單曲,獨一無二,鄭秀文,46,61,
最新排行(簡譜)：最新單曲,燭光晚餐,黃國俊,46,63,
最新排行(簡譜)：最新單曲,下一次戀愛,蕭亞軒,46,65,
最新排行(簡譜)：最新單曲,朋友首日封,光良,46,67,
最新排行(簡譜)：最新單曲,我想去個地方,光良,46,69,
最新排行(簡譜)：最新單曲,情深深雨濛濛,趙薇,46,71,
最新排行(簡譜)：最新單曲,分不開的兩個人,品冠,46,73,
最新排行(簡譜)：最新單曲,給情人的搖籃曲,呂方,46,75,
最新排行(簡譜)：最新單曲,明天我不一定愛你,洪愛莉,46,77,
最新排行(簡譜)：最新單曲,如果愛他比愛我快樂,呂方,46,79,
最新排行(簡譜)：最新單曲,醉情歌,白冰冰,45,1,
最新排行(簡譜)：最新單曲,有夢尚美,蔡小虎,45,3,
最新排行(簡譜)：最新單曲,真情真意,余天,45,5,
最新排行(簡譜)：最新單曲,愛情探戈,白冰冰,45,7,
最新排行(簡譜)：最新單曲,落雨的車站,詹雅雯,45,9,
最新排行(簡譜)：最新單曲,甭擱提起舊傷痕,施文彬,45,11,
最新排行(簡譜)：最新單曲,I Do Believe,蔡健雅,45,13,
最新排行(簡譜)：最新單曲,Reason,藍色生死戀插曲,45,15,藍色生死戀插曲
最新排行(簡譜)：最新單曲,Piece Of My Wish,今井美樹,45,17,
最新排行(簡譜)：最新單曲,祈禱,藍色生死戀主題曲,45,19,藍色生死戀主題曲
最新排行(簡譜)：最新單曲,花火,梁詠琪,45,21,
最新排行(簡譜)：最新單曲,放手,汪佩蓉,45,23,
最新排行(簡譜)：最新單曲,算了,黃國俊,45,25,
最新排行(簡譜)：最新單曲,離人,林志炫,45,27,
最新排行(簡譜)：最新單曲,不要哭,范瑋琪,45,29,
最新排行(簡譜)：最新單曲,抱一抱,陳小春,45,31,
最新排行(簡譜)：最新單曲,悄悄話,江美琪,45,33,
最新排行(簡譜)：最新單曲,第一次,YuKi,45,35,
最新排行(簡譜)：最新單曲,寄生人,動力火車,45,37,
最新排行(簡譜)：最新單曲,伊斯坦堡,周杰倫,45,39,
最新排行(簡譜)：最新單曲,好想好想,古巨基,45,41,
最新排行(簡譜)：最新單曲,我愛的人,陳小春,45,43,
最新排行(簡譜)：最新單曲,妳在說謊,任賢齊,45,45,
最新排行(簡譜)：最新單曲,袖手旁觀,林志炫,45,47,
最新排行(簡譜)：最新單曲,一點點力量,RuRu,45,49,
最新排行(簡譜)：最新單曲,冰點與沸點,黃磊/曾寶儀,45,51,
最新排行(簡譜)：最新單曲,別人都在傳,周俊偉,45,53,
最新排行(簡譜)：最新單曲,疼妳的責任,品冠,45,55,
最新排行(簡譜)：最新單曲,陪妳一起老,品冠,45,57,
最新排行(簡譜)：最新單曲,愛上了,RuRu,45,59,
最新排行(簡譜)：最新單曲,可以愛你真好,蔡健雅,45,61,
最新排行(簡譜)：最新單曲,我愛你那麼多,蕭亞軒,45,63,
最新排行(簡譜)：最新單曲,愛上了一條街,蔡依林,45,65,
最新排行(簡譜)：最新單曲,跟你借的幸福,蔡健雅,45,67,
最新排行(簡譜)：最新單曲,沒有月亮的時候,洪愛莉,45,69,
最新排行(簡譜)：最新單曲,聽說愛情回來過,林憶蓮,45,71,
最新排行(簡譜)：最新單曲,有一天我們都會老,陳國華,45,73,
最新排行(簡譜)：最新單曲,這一秒你好不好,許志安,45,75,
最新排行(簡譜)：最新單曲,今天的祝福明天的孤獨,RuRu,45,77,
最新排行(簡譜)：最新單曲,希望你明年冬天會回來,任賢齊,45,79,
最新排行(簡譜)：最新單曲,好聽,施文彬,44,1,
最新排行(簡譜)：最新單曲,劇本,施文彬,44,3,
最新排行(簡譜)：最新單曲,甘講是無份,劉佳軒,44,5,
最新排行(簡譜)：最新單曲,框金的招牌,邱淑君,44,7,
最新排行(簡譜)：最新單曲,溫柔的查甫人,趙傳,44,9,
最新排行(簡譜)：最新單曲,你是我的心肝寶貝,鄭進一/如惠,44,11,
最新排行(簡譜)：最新單曲,Amour,梁詠琪,44,13,
最新排行(簡譜)：最新單曲,Help,黃立行,44,15,
最新排行(簡譜)：最新單曲,The Greatest Love Of All,順子,44,17,
最新排行(簡譜)：最新單曲,等,黃湘怡,44,19,
最新排行(簡譜)：最新單曲,未了,錦繡二重唱,44,21,
最新排行(簡譜)：最新單曲,鬥牛,周杰倫,44,23,
最新排行(簡譜)：最新單曲,聊天,梁詠琪,44,25,
最新排行(簡譜)：最新單曲,港灣,伍思凱,44,27,
最新排行(簡譜)：最新單曲,藍夜,江得勝,44,29,
最新排行(簡譜)：最新單曲,我想醉,B.A.D,44,31,
最新排行(簡譜)：最新單曲,愛有你,B.A.D,44,33,
最新排行(簡譜)：最新單曲,愛情海,梁詠琪,44,35,
最新排行(簡譜)：最新單曲,不二法門,張惠妹,44,37,
最新排行(簡譜)：最新單曲,不顧一切,張惠妹,44,39,
最新排行(簡譜)：最新單曲,天馬行空,劉德華,44,41,
最新排行(簡譜)：最新單曲,我的樣子,黃立行,44,43,
最新排行(簡譜)：最新單曲,投懷送抱,林心如,44,45,
最新排行(簡譜)：最新單曲,美麗心情,RuRu,44,47,
最新排行(簡譜)：最新單曲,視而不見,劉德華,44,49,
最新排行(簡譜)：最新單曲,這就是愛,IPIS,44,51,
最新排行(簡譜)：最新單曲,等等等等,黃磊,44,53,
最新排行(簡譜)：最新單曲,最後一次,張惠妹,44,55,
最新排行(簡譜)：最新單曲,愛情縮影,伍思凱,44,57,
最新排行(簡譜)：最新單曲,分手第七天,黃湘怡,44,59,
最新排行(簡譜)：最新單曲,第一個冬季,黃湘怡,44,61,
最新排行(簡譜)：最新單曲,愛不被祝福,江得勝,44,63,
最新排行(簡譜)：最新單曲,當我遇上你,劉德華,44,65,
最新排行(簡譜)：最新單曲,想妳想瘋了,B.A.D,44,67,
最新排行(簡譜)：最新單曲,夢裡都是你,費翔,44,69,
最新排行(簡譜)：最新單曲,如果妳在這裡,B.A.D,44,71,
最新排行(簡譜)：最新單曲,雲深深雨濛濛,林心如,44,73,
最新排行(簡譜)：最新單曲,掏空天空天空,江得勝,44,75,
最新排行(簡譜)：最新單曲,那個傻瓜愛過你,趙傳,44,77,
最新排行(簡譜)：最新單曲,青春舞曲2001,B.A.D,44,79,
最新排行(簡譜)：最新單曲,追追追,黃妃,43,1,
最新排行(簡譜)：最新單曲,新故事,秀蘭瑪雅,43,3,
最新排行(簡譜)：最新單曲,傷心人,秀蘭瑪雅,43,5,
最新排行(簡譜)：最新單曲,賭情搏愛,蔡小虎,43,7,
最新排行(簡譜)：最新單曲,阿春仔伊阿嬤,新寶島康樂隊,43,9,
最新排行(簡譜)：最新單曲,我若不曾愛過你,動力火車,43,11,
最新排行(簡譜)：最新單曲,Corazon De Melao,張學友,43,13,
最新排行(簡譜)：最新單曲,Kiss Me,Sixpence None The Richer,43,15,
最新排行(簡譜)：最新單曲,Saxy Baby,杜德偉,43,17,
最新排行(簡譜)：最新單曲,分手,IPIS,43,19,
最新排行(簡譜)：最新單曲,成全,劉若英,43,21,
